,storeId,content,star,userId
122,30,150개 한정판매라 아침일찍 갔더니 매장에서 먹으려면 1시간30분이상 걸린다고해서 깜놀~ 전화주문하고 시간맞춰 포장한거 찾아가는 분들도 많으네요...버거번은 일반 버거 빵보다 쫀득해서 신기했어요~ 맛은 그냥 그런듯요~~,3,16
123,30,"약6년전인가 막 생겼을때부터 다니던 집으로 과거와 다르게 맛집으로 소문이 나 버거를 쉽게 맛보기 어려워짐.

당시 테이블은 우리테이블만 있을 정도로 손님이 없었으나…",5,40
124,30,일찍 솔드아웃돼서 10시 전에는 꼭 가셔야 돼요~~1시간 넘게 기다렸지만 기다린 시간이 아깝지 않을 만큼 맛있었어요~~^^ 고기패티뿐만 아니라 빵도 너무 맛있어요~~다음에는 머쉬룸 햄버거도 먹어보려고요~~♡,5,33
125,32,"김치맛이 살짝 느껴지는 전혀 자극적이지 않은 만두. 그런데 끊임없이 입맛을 자극하는 비범한 만두입니다. 사장님의 노력과 정성이 그대로 드러나는 내공이 느껴지는 만두였습니다. 제가 방문한 토요일 기준 1시 30분 전후로 만두 마감이었습니다.
집에서 가까웠다면 이 집도 무조건 단골집이 됐을 텐데 아쉬울 뿐입니다.",5,10
126,32,"만두국 맛집. 줄서 먹는집. 만두에 떡국 넣어줌,
시원한 국물. 바지락도 만두국에 들어가 있는데 해감이 덜 되서 모래가 씹혔다..
반찬 김치 나옴",3,27
127,32,만두 맛집ᆢ 칼만두 추천ᆢ 콩국수는 별로ᆢ 오픈전에 왔는데 대기번호 15ᆢ  11시반인데 벌써 만두 포장 안된다고 ㅠㅠ,4,30
128,32,황해도식 만두라는데 슴슴하니 맛있네요 자극적인 맛을 원하신다면 입맛에 안 맞을거에요 칼만두 국물도 담백하니 괜찮아요 저희 가족은 어른 아이 할 것 없이 모두 맛있다고 하네요,5,19
129,32,"생활의달인에 출연한 만두 맛집이다.
칼만두를 주문하여 먹었는데 바지락이 들어가 시원하고  깔끔한 맛이다.
만두는 이북식의 담백한 김치만두인데 슴슴하니 맛있다.
전체적으로 개운한 맛이라 국물까지 다 먹었다.",5,43
130,34,한식백반만으로도  맛있게 밥과 반찬을 먹을수 있는 식당. 반찬 하나하나 괜찮고 순무김치 맛있고 병어찌개(3만원)도 아주 맛있다.,5,32
131,34,"소문과는 좀 다르다
백반 7천원 대구탕 5천원  2인기준
1.9만원인데 밥반찬 퀄리티는 약간 기대에 못미치는 수준인듯함
할머니 혼자 고생하신다",2,28
132,34,"가격이 저렴한 것이 최고입니다.
오랫동안 식당을 하시는 할머니의 모습이 좋아보이면서도 짠하네요",4,25
133,34,"꽁치조림은 역간 반건조에 진한 간장맛인데 맛있네요. 밥은 역간 진듯해서 좋네요. 집밥스타일인데 맛있습니다. 가격 6,000원인데 정통 시골반찬들이네요.",5,2
134,34,강화에서 멋진아침을 원한다면 여기다. 정갈한 음식들 깔끔한내부. 무엇하나 빠지는것이 없다. 대구찌게는 이집의 백미,5,35
135,36,"보들보들한 시래기밥과 구수한 된장찌개 맛집 ""대선정"". 명절이라 그런지 주인장 혼자 요리와 서빙을 하는데 다소 음식 나오는 시간이 걸리긴 하지만 기다린 보람이 있다. 시래기가 너무 부드러웠고 고슬고슬한 밥에 양녕간장 조합이 맛있다. 된장찌개는 별거 들어가있지는 않지만 구수하고 시래기밥과 조합이 좋다. 밑반찬도 도라지, 파래무침, 고사리 등등. 하나하나가 맛이 기대이상이었고, 메밀칼삭면은 바지락 육수에 야채를 넣어 시원하고 깔끔한 맛이 좋다.",4,41
136,36,"이 곳에서 또 한번 식사하고 싶네요. 깔끔하지는 않지만 다양한 종류의 반찬과 시래기밥, 메밀칼싹두기가 자꾸 생각납니다. 특별히 맛있다거나 하지는 않지만 건강한 식단이라 가깝다면 자주 들리고 싶은 식당이네요.",4,16
137,36,밥집 실내분위기가 특색있고 주인장이 사진전공자이고 수집가,3,31
138,36,온수리 저녁식사 장소 찾다가 무심결에 들어갔는데 시래기밥이 정말 맛있었네요. 두부부침은 두툼하고 메밀전도 맛있어요. 막걸리 한잔 까지. 온수리에 오면 다시 방문하겠습니다.,5,28
139,36,"강화도 향토재료의 조화와 건강한 맛.
시래기밥 굿",3,16
140,38,국물맛이 단호박으로 인해 달달하고 찐하게 맛나요. 사장님과 일하시는분들도 친절합니다. 반찬도 맛나요,4,19
141,38,"짜지 않고 겟살도 넘흐 싱싱하고 정말 맛 있게 먹었습니다!
사장님께서 가면서 먹으라고 시간 ㄴ수 키우신 방울토마토도 주시고 소소한 친절함에 더 좋네요
강추강추",5,15
142,38,대로변이라 찾기도 쉽고 주차장도 나름 넉넉합니다. 여기 원래 유명한 곳이었다고 하고 맛있는 녀석들이라는 방송을 탔는데도 그리 불친절하진 않더라고요. 그리고 꽃게탕을 먹었는데 살도 꽉찼고 맛있었습니다. 결정적인 건 국물을 먹었는데 인공조미료 맛이 정말 없다시피했습니다. 인공조미료가 나쁜 건 아니지만 그래도 조미료를 많이 넣다보면 그 찝찝한 라면스프 뒷맛이 나잖아요.  그런데 여기 국물은 된장을 많이 넣어서 구수하고 부드러운 맛이 강했습니다. 정말 제 입맛에 딱이었습니다. 오전 9시부터 오픈해서 이른 아침에 방문했음에도 맛있는 꽃게탕을 먹을 수 있었네요. 다시 강화도에 들른다면 꼭 재방문할 생각입니다.,5,7
143,38,"이곳 알고 간건 아니지만 티비에 많이 나온곳이더라구요 일단 식사때가 지났지만 15분정도 대기하고 들어갔구요

맛             괜찮았어요…",1,0
144,38,"꽃게탕,간장게장이 맛있었어요",5,22
145,40,"불고기는 맛이 그냥 그런데,
다른 음식들은 모두 다 맛있고 정갈했습니다.…",5,38
146,40,"강화도에 있는 한정식 식당.
임지호 셰프가 생전에 만든 식당이라고함.
(영화 '밥정'이라는 다큐영화에 나오는 셰프님임)…",4,20
147,40,"산당
1. 방랑식객 임지호 쉐프님의 레시피를 사용한만큼 건강해지는 느낌의 음식으로 구성되어있음
2. 내부 외부에 상당히 고가로 생각되는 미술품들이 전시되어있음
3. 외부 주차공간이 넓음",5,0
148,40,"고인이 된 임지호 셰프가 만든 한정식 밥집.

장소도 좋고 음식도 특색이 있어 좋습니다.…",5,10
149,40,"꼭 한번 오고 싶었던 곳입니다
정식 정갈하고 골고루 맛있습니다 팽이버섯튀김은 식감 좋네요 음식양도 적당합니다",5,11
150,42,"강화도 고려궁지 근처에 위치한
왕자정묵밥 다녀왔어요…",5,8
151,42,"따끈한 육수와 차가운 묵과 김치의 오묘한 조화가 매력적인 ""왕자정묵밥"". 묵과 신김치의 시큼하면서도 고소한 묵과 고슬고슬한 밥의 조합이 좋다. 묵향 가득 묵전과 슴슴한 콩비지도 맛있다. 밑반찬을 먹어보면 이 집의 내공이 느껴진다. 산 중턱에 위치해 있어 강화읍도 내려다 볼 수 있고, 둘레길도 잘 조성되어 있어 산책하기 좋다.",4,20
152,42,묵밥은 보기와 달리 간이 강하지 않아서 먹기 편하다. 묵전도 바삭허니 먹어줄만 허다,4,37
153,42,"고려궁지 근처에 아무 식당에 들어갔는데
진짜 완전 맛있게 먹었어요
묵밥.콩비지.묵전 이렇게 먹었는데…",5,39
154,42,"점심 시간에 갔는데 생각보다 사람이 많지 않아서 편하게 먹을 수 있었습니다.

묵밥집이지만 젓국갈비도 맛있는 집이라 젓국갈비 시켜서 먹었습니다.",5,33
155,44,"한쪽으로 1인용솥밥으로 밥이 되는과정도 볼수 있어요.
집밥같은 맛이라 좋았어요.
밥이 강화쌀을 사용했다했는데 찰지고 맛있었어요.주인내외분이 친절하시고 맛도 좋아 담번에  또  오기로 했어요.",5,49
156,44,멀긴 하지만 한번 방문 해볼만 하네요.단일메뉴로 1인분씩 계산해서 아이들과 동행은 비추요. 솥밥과 명태구이가 각1인분씩 나오고요. 딱 먹을만한 반찬만 나와요.간이 달고 짜다고 느꼈구요. 네이버에는 12000원으로 나오는데 실제로는 13000원이네요.,4,15
157,44,"식당 별다섯개 주는 일이 많지 않은데
여기는 친절함과 인테리어 그리고 결정적으로
음식이 정갈하고 깔끔하고 많이 만족스럽다…",5,39
158,44,강화도 도민이 추천해준 음식점. 예약필수.  코로나때문에 사장님이 테이블 띄어서 앉게 하는점도 맘에 드네요. 음식도 정갈하니 맛있고 특히 강화쌀로 지은 밥이 맛있어요.,5,39
159,44,강화 읍내와 가까운 거리에 소재한 한식집으로 대부분 예약손님만이 이용할 수 있으며 반찬이 깔끔하고 2차선 도로에 인접해 있음,4,14
160,46,돼지갈비의 맛이 좋고 직원들도 친절합니다. 에어컨도 벌써 틀어주고 청소도 엄청 깨끗하게 하시네요.,5,45
161,46,도심이지만 주차가 용이합니다. 친절하십니다.  고기도  서투르게 구우니 많이 도와주십니다. 고기 질이  제가 먹은 돼지갈비중 최상급니다.  가격도  합리적입니다.  강추합니다. 주말에는 미리미리  예약해야 룸 가능합니다.,5,0
162,46,오래전 지인의 식사접대로 알게된 식당입니다. 몇 해가 지났슴에도 불구하고 갈비맛과 식당 분위기를 기억하고 있었습니다. 여전히 갈비맛은 최고입니다. 강화의 아름다운 경치를 관광할 계획이라면 꼭 방문해보세요.,4,3
163,46,"돼지갈비도 맛있고 직원분들도 친절해요
반찬구성도 나쁘지 않았어요 ! 단체예약이 많을 만큼 손님이 많은 곳이에요!! 돼지갈비가 부드럽고 비리지도 않아요 !",5,41
164,46,"고기맛도 좋고 가격도 그리 비싸지 않습니다.
직원들이 고기굽는걸 도와줘서 한결 편하게 먹을 수 있어 좋았습니다.",4,34
165,48,"맛,양 전부좋음. 단 예전의뷰는 기대하고가면 안됨. 왼쪽에 다른 새건물짓는다고 바다뷰를 방해하고 창문을 안닦아서 더럽게보임. 예전바로옆 강화백년횟집이 뷰가 쥑였는데 아쉬움",3,17
166,48,"우연히 근처 펜션에 스테이하다가 가게 되엇습니다.
바다뷰도 멋진데 그보단 너무 친절하시고 센스가 잇으십니다.
매운탕도 포함된 모듬회는 가성비도 좋네요. 추천드립니다",5,31
167,48,뷰가 좋고 회먹고난 후 매운탕이 최고~~,3,24
168,48,"뷰맛집, 스키다시 잘 나오고 음식맛도 괜찮고, 시설이 좀 오래 되었고. 화장실 남,여 구분이 아쉬웠어요",4,27
169,48,"활어모듬 4인상 12만원...
활어모듬 추가 5만원에 저것보다 약간 적게 나왔고
회 자체는 싱싱하지만…",3,21
170,50,열무김치가 진짜 맛있어요...꽃게의 알은 엄청 많고 국물이 예술입니다~,5,13
171,50,지인으로부터 입소문으로 좋은인연들과 방문했습니다. 맛난것은 좋은 사람들과 함께하세요. 그맛은 두배가 되옵니다.,1,11
172,50,여기는 제가 13년부터 가끔 오는 집이에요. 결론적으로 가성비가 최고입니다. 소중대특(4만원~7만원) 가격이 물론 서울과 비교하긴 좀 그렇지만 많이 저렴하구요. 결정적으로 맛있습니다.,5,22
173,50,"꽃게탕은 텁텁한편이지만 이 집의 특성인듯... 단호박을 많이 넣어줘서 의아했는데 의외로 맛났습니다. 게장은 뭔 맛인지 모르겠어요.
밑반찬은 부실한듯...",3,36
174,50,로컬맛집입니다. 신선한 게를 사용하여 조미료보다 재료의 풍부한 맛을 느끼며 부모님 모시고 행복한 식사시간을 보내고 왔습니다. 오래도록 반창하시길,5,21
175,52,첫 맛은 약간 칼칼하고 뒤에 오는 젓국 맛이 괜찮았습니다 ㅎ 약간 멜젓같은 느낌..? 호불호는 있겠네요..  끓여가며 점점 진해지는 육수 맛이 또 생각납니다,5,14
176,52,"강화 구시가 오래된 골목길 안에 있는 집입니다. 예전에 알쓸신잡 방송에서 본 적 있었는데 와 보니 이집이네요. 젓국갈비 말만 들어봤지 실제로는 처음먹어봤습니다. 먹어보니 감칠맛나는 것이 정말 소주 한잔 생각 나는 맛입니다. 갈비도 오래 끓여 뼈가 자연스럽게 쑤~욱 빠집니다. 공깃밥 반공기 더 먹었네요. 분위기도 옛 분위기 나고, 모처럼 잘 먹었습니다. 다만 구시가 골목길이라 주차는 주위 공영주차장이나 다른 곳에 하고 걸어오셔야 할 듯 합니다. 집에와서 바로 정육점 가서 갈비 떼왔습니다. ㅎㅎ",5,0
177,52,"처음먹어보는 맛이라 맛있다 맛없다는 판단이어렵지만
새우젓에 두부고 갈비 조합이면 맛있다!! ㅋㅋㅋㅋㅋ
고기에서 냄새도안나고 밑반찬도 굿 제육도맛있습니다",5,39
178,52,"젓갈로 맛을낸 국물은 시원하고 끝맛매콤하니 맛있습니다.
고기는 제 입맛에는 안맞는... 물에 빠진 돼지고기네요",2,11
179,52,"젓국갈비를 먹으러 방문하였다.
새우젓으로 간을 하여 젓국이고 돼지갈비를 넣어서 젓국갈비이다.
국물이 깔끔하고 담백하다.…",5,3
180,56,강화 50년 전통이 있어 과거의 흔적이 한가득! 노포의 옛날 비빔국수를 배달로 먹어봤는데 멸치국물육수도 놋쇠주전자에 보내주시고 비벼먹을때 사용하고 남은 비빔장을 해결할 때 잘 사용했어요,5,11
181,56,"워낙 유명한 곳이라 강화도에 업무차 갔다 찾아서 방문했네요
오래된 노포에서 주는 분위기와 냄새 그리고 연세 지긋하신 사장님과 스탭분들ᆢ
몇십년된 지역 단골분들도 많고 저처럼 찾아온 사람도 많고 ᆢ…",4,11
182,56,한번가볼만합니다 비빔이 맛있어요,5,19
183,56,"기대하고 처음 볼때는 보통 국수처럼 특별할것같지 않아 보였는데 자꾸 생각나는 맛.
곱배기도 가능할것같음.
강화도에 여행갔다가…",5,19
184,56,"* 맛 : 잔치국수같은경우 진한 멸치육수보다 깔끔한 육수에 가까워 호불호가 상당히 갈릴거라 생각드네요
근데 이 곳의 비빔국수는 정말 맛있습니다 크게 별거 들어 가지 않는 데 맵콤하면서도 달짝 지근한 맛이 정말 깔끔하게 입가에 맴돕니다
다른 곳의 경우 고추장을 베이스로 한 물기있는 양념장이 면에 질척하게 베여 양념에만 비벼 그냥 팔면 되겠지 하는 국수 집들이 이 곳에 와서…",4,29
185,58,"오랜만에 다녀왔는데 그때랑 뭔가 틀리네요 텁텁하고 미지근하고 그랬어요..따뜻해야 음식이 맛나보일텐데 하는 생각이 들었습니다.
밴댕이젓갈이랑 간장양념무말랭이가 제입맛엔 맞았어요.
강화섬쌀이 맛있는 강화도인데…",5,4
186,58,"일부러 찾아가야 할 만큼 대단한 맛집은 전혀 아닙니다. 닭곰탕이 유명하지만 깊고 구수한 국물도 아니고요. 하지만 새벽밥(이른 아침)이나, 간단한 한끼를 위한 식당으로는 충분히 고맙고 매력 있는 식당이라고 생각됩니다. 특히 저처럼 새벽산행을 위해 강화도를 찾은 등산객에게는요.",3,32
